id,cliente_id,data,valor,moeda,suspeita
525769,8,2025-03-31,1951.45,EUR,1
525770,75,2025-04-02,4765.08,BRL,1
525771,72,2025-04-15,3824.85,USD,1
525772,10,2025-04-13,785.66,USD,1
525773,77,2025-04-11,2441.24,EUR,1
525774,48,2025-04-21,2876.62,USD,1
525775,95,2025-04-13,2620.41,EUR,1
525776,41,2025-03-24,313.47,USD,1
525777,23,2025-04-21,4336.22,EUR,1
525778,55,2025-03-29,2880.22,EUR,1
525779,74,2025-03-30,369.75,EUR,1
525780,10,2025-03-23,3183.69,EUR,1
525781,18,2025-04-19,2131.53,BRL,1
525782,82,2025-04-18,1158.58,USD,1
525783,21,2025-03-31,261.71,USD,1
525784,50,2025-04-15,2789.19,EUR,1
525785,77,2025-03-31,2293.54,BRL,0
525786,19,2025-03-29,1063.33,BRL,1
525787,41,2025-04-13,909.8,BRL,1
525788,86,2025-04-11,1516.82,EUR,1
525789,48,2025-04-17,99.54,EUR,1
525790,96,2025-04-12,2268.77,USD,1
525791,48,2025-03-26,1550.15,USD,1
525792,58,2025-04-10,4952.48,EUR,1
525793,29,2025-04-07,643.9,BRL,0
525794,80,2025-04-01,4900.8,BRL,1
525795,68,2025-04-18,2718.9,EUR,1
525796,21,2025-04-21,2845.05,EUR,1
525797,68,2025-04-12,556.51,EUR,1
525798,36,2025-03-23,3896.3,BRL,1
525799,14,2025-04-06,1249.1,EUR,1
525800,54,2025-04-04,353.15,USD,1
525801,99,2025-03-26,3122.67,USD,1
525802,62,2025-04-07,451.74,USD,1
525803,49,2025-04-06,166.82,BRL,1
525804,95,2025-04-05,3973.36,EUR,1
525805,40,2025-03-23,2925.16,EUR,1
525806,28,2025-04-21,2307.05,EUR,1
525807,41,2025-04-22,1335.81,BRL,0
525808,83,2025-04-01,568.5,EUR,1
525809,4,2025-04-07,698.65,BRL,0
525810,63,2025-04-21,1233.18,USD,1
525811,53,2025-04-07,4469.21,BRL,1
525812,10,2025-03-25,3034.34,EUR,1
525813,68,2025-04-05,3432.59,BRL,1
525814,35,2025-04-21,4396.37,EUR,1
525815,80,2025-04-10,454.34,BRL,0
525816,49,2025-04-17,4046.37,EUR,1
525817,12,2025-04-21,1174.93,BRL,0
525818,2,2025-04-10,2710.77,EUR,1
525819,41,2025-03-27,2253.97,BRL,0
525820,36,2025-04-05,4097.05,BRL,1
525821,84,2025-03-27,3792.51,BRL,1
525822,73,2025-03-30,3009.83,USD,1
525823,20,2025-04-22,2983.09,BRL,0
525824,3,2025-04-04,2344.31,USD,1
525825,37,2025-04-15,4845.43,EUR,1
525826,89,2025-04-15,3682.03,USD,1
525827,75,2025-04-09,2153.01,USD,1
525828,68,2025-03-23,2718.76,BRL,1
525829,90,2025-03-23,1606.78,USD,1
525830,28,2025-04-11,588.98,BRL,0
525831,56,2025-03-29,4541.07,BRL,1
525832,63,2025-03-29,3007.57,USD,1
525833,5,2025-04-08,328.66,EUR,1
525834,40,2025-03-24,4825.95,USD,1
525835,21,2025-04-06,1382.69,BRL,1
525836,56,2025-04-07,1195.05,USD,1
525837,45,2025-03-23,2496.59,BRL,1
525838,72,2025-04-20,4653.4,USD,1
525839,32,2025-04-19,2660.72,USD,1
525840,10,2025-03-23,1716.06,BRL,1
525841,46,2025-04-07,2928.41,EUR,1
525842,68,2025-03-28,404.31,BRL,0
525843,84,2025-03-23,1198.53,BRL,1
525844,63,2025-04-12,861.31,EUR,1
525845,94,2025-03-29,1203.84,EUR,1
525846,24,2025-04-01,1380.06,BRL,0
525847,9,2025-03-31,3834.54,BRL,1
525848,16,2025-04-07,1327.36,USD,1
525849,3,2025-04-10,787.03,EUR,1
525850,1,2025-04-04,3720.26,USD,1
525851,37,2025-03-27,4383.07,BRL,1
525852,27,2025-04-11,790.51,EUR,1
525853,68,2025-04-06,4520.12,EUR,1
525854,61,2025-04-10,634.23,BRL,0
525855,35,2025-04-07,3550.87,EUR,1
525856,2,2025-04-15,3946.4,EUR,1
525857,41,2025-03-26,2949.92,EUR,1
525858,70,2025-04-19,2323.38,USD,1
525859,73,2025-04-03,4971.44,BRL,1
525860,91,2025-04-15,3299.22,USD,1
525861,2,2025-04-18,3299.26,BRL,1
525862,54,2025-04-17,4915.3,BRL,1
525863,18,2025-03-26,1670.65,USD,1
525864,92,2025-03-31,3002.05,BRL,1
525865,98,2025-03-30,3265.63,BRL,1
525866,86,2025-04-22,319.53,USD,1
525867,20,2025-04-13,2856.99,BRL,1
525868,53,2025-04-14,3962.69,USD,1
525869,9,2025-03-26,4733.61,USD,1
525870,56,2025-04-12,3073.06,USD,1
525871,18,2025-04-20,3742.28,BRL,1
525872,16,2025-04-16,1068.96,EUR,1
525873,35,2025-04-12,4970.71,EUR,1
525874,86,2025-03-28,1546.97,USD,1
525875,84,2025-04-08,3534.97,BRL,1
525876,26,2025-03-30,4971.47,BRL,1
525877,30,2025-03-29,2410.82,BRL,1
525878,39,2025-03-25,4400.99,USD,1
525879,10,2025-04-06,4848.34,BRL,1
525880,80,2025-03-23,1160.77,USD,1
525881,98,2025-04-02,4889.27,BRL,1
525882,53,2025-04-13,4529.47,BRL,1
525883,41,2025-04-11,4977.45,USD,1
525884,11,2025-04-02,3531.03,EUR,1
525885,58,2025-03-23,1295.2,USD,1
525886,69,2025-03-27,2632.1,BRL,0
525887,11,2025-04-16,4269.57,BRL,1
525888,58,2025-03-30,60.9,USD,1
525889,91,2025-04-17,862.82,EUR,1
525890,62,2025-04-14,3116.98,EUR,1
525891,74,2025-04-09,73.18,BRL,0
525892,91,2025-03-27,544.58,BRL,0
525893,50,2025-04-20,3774.25,BRL,1
525894,18,2025-04-11,889.82,USD,1
525895,53,2025-04-09,4992.51,USD,1
525896,14,2025-03-31,1278.94,USD,1
525897,36,2025-04-13,4083.0,EUR,1
525898,65,2025-04-04,3627.33,EUR,1
525899,97,2025-04-09,888.94,BRL,0
525900,44,2025-03-27,2622.97,EUR,1
525901,68,2025-03-30,1491.46,EUR,1
525902,25,2025-04-14,747.47,BRL,0
525903,36,2025-03-31,4575.25,USD,1
525904,48,2025-04-16,1062.78,USD,1
525905,43,2025-04-09,1840.46,BRL,0
525906,8,2025-03-30,2615.45,USD,1
525907,91,2025-04-08,2315.88,USD,1
525908,75,2025-04-04,547.74,USD,1
525909,84,2025-04-17,1992.61,USD,1
525910,81,2025-04-22,3212.17,USD,1
525911,15,2025-04-19,3313.2,EUR,1
525912,34,2025-04-18,2274.86,BRL,0
525913,14,2025-03-27,3509.89,BRL,1
525914,67,2025-04-01,4747.28,EUR,1
525915,93,2025-04-03,1328.98,USD,1
525916,61,2025-03-28,2007.41,EUR,1
525917,99,2025-04-07,2066.37,BRL,0
525918,38,2025-04-06,2430.08,USD,1
525919,51,2025-04-14,1749.22,USD,1
525920,85,2025-03-25,756.66,BRL,0
525921,76,2025-04-19,1835.26,EUR,1
525922,3,2025-04-12,4165.62,USD,1
525923,12,2025-04-08,1389.45,BRL,0
525924,93,2025-03-27,2866.82,BRL,0
525925,27,2025-04-14,1466.34,BRL,0
525926,91,2025-04-18,1416.36,EUR,1
525927,90,2025-03-30,2999.26,EUR,1
525928,60,2025-04-16,3588.62,BRL,1
525929,13,2025-04-02,4789.35,USD,1
525930,22,2025-04-02,959.0,USD,1
525931,87,2025-03-30,3859.95,USD,1
525932,64,2025-04-19,3001.31,BRL,1
525933,28,2025-04-12,4080.53,EUR,1
525934,19,2025-04-08,529.14,EUR,1
525935,15,2025-04-13,2642.76,USD,1
525936,7,2025-03-28,3754.83,USD,1
525937,38,2025-03-26,3313.91,BRL,1
525938,85,2025-03-23,4646.46,BRL,1
525939,29,2025-03-25,3748.8,USD,1
525940,88,2025-03-30,3522.94,USD,1
525941,66,2025-04-02,791.65,BRL,0
525942,35,2025-04-13,1312.22,EUR,1
525943,44,2025-04-07,1535.95,EUR,1
525944,14,2025-04-19,321.72,BRL,1
525945,34,2025-04-20,2607.98,USD,1
525946,75,2025-04-07,3938.99,BRL,1
525947,25,2025-04-21,716.56,BRL,0
525948,84,2025-04-17,1492.34,USD,1
525949,11,2025-04-18,2032.6,EUR,1
525950,47,2025-03-24,3290.39,BRL,1
525951,50,2025-04-17,2430.79,USD,1
525952,66,2025-04-09,2949.82,USD,1
525953,49,2025-04-08,1417.78,BRL,0
525954,32,2025-04-08,4197.75,USD,1
525955,34,2025-04-02,3547.54,USD,1
525956,87,2025-04-01,1648.56,BRL,0
525957,39,2025-04-16,2185.12,EUR,1
525958,99,2025-03-26,3356.6,BRL,1
525959,12,2025-04-20,3047.73,EUR,1
525960,64,2025-04-21,1032.46,EUR,1
525961,39,2025-04-17,4847.83,USD,1
525962,64,2025-03-24,3306.35,BRL,1
525963,64,2025-04-05,1923.42,USD,1
525964,18,2025-03-29,4563.26,BRL,1
525965,66,2025-04-17,2899.06,BRL,0
525966,14,2025-03-29,4874.32,EUR,1
525967,74,2025-04-06,2644.15,EUR,1
525968,66,2025-04-04,4343.61,USD,1
525969,80,2025-04-14,1126.33,BRL,0
525970,93,2025-04-16,3527.28,BRL,1
525971,28,2025-04-01,526.58,USD,1
525972,73,2025-03-27,1212.9,BRL,0
525973,25,2025-03-28,2956.58,USD,1
525974,4,2025-03-31,1891.12,BRL,0
525975,90,2025-04-19,4999.14,USD,1
525976,84,2025-04-17,4902.37,EUR,1
525977,17,2025-04-12,1918.5,EUR,1
525978,97,2025-04-06,4719.0,USD,1
525979,83,2025-03-27,1948.14,BRL,0
525980,72,2025-04-20,3724.48,USD,1
525981,79,2025-04-22,951.04,BRL,0
525982,55,2025-04-14,3788.34,EUR,1
525983,8,2025-03-29,1002.38,EUR,1
525984,7,2025-04-18,3835.62,USD,1
525985,89,2025-04-05,1930.14,BRL,1
525986,92,2025-04-06,1379.02,USD,1
525987,18,2025-04-20,4480.82,BRL,1
525988,27,2025-04-04,2726.14,BRL,0
525989,0,2025-04-07,1300.9,BRL,0
525990,68,2025-03-25,915.01,EUR,1
525991,82,2025-04-10,502.32,BRL,0
525992,72,2025-04-18,2135.67,EUR,1
525993,55,2025-04-09,4937.2,EUR,1
525994,65,2025-04-05,2098.19,EUR,1
525995,81,2025-04-07,1532.28,EUR,1
525996,67,2025-03-28,3515.69,BRL,1
525997,80,2025-04-02,2690.21,BRL,0
525998,61,2025-03-30,596.48,EUR,1
525999,72,2025-04-05,426.36,BRL,1
526000,24,2025-04-13,4525.04,BRL,1
526001,96,2025-04-10,2925.01,BRL,0
526002,18,2025-04-19,2269.69,USD,1
526003,54,2025-03-23,3096.34,EUR,1
526004,18,2025-04-02,1392.35,BRL,0
526005,37,2025-04-08,1695.26,USD,1
526006,75,2025-03-26,4676.99,BRL,1
526007,30,2025-04-09,149.16,EUR,1
526008,88,2025-04-20,1018.42,BRL,1
526009,36,2025-04-18,1669.55,USD,1
526010,42,2025-03-25,3368.14,BRL,1
526011,85,2025-04-22,814.35,BRL,0
526012,9,2025-04-22,3051.05,USD,1
526013,44,2025-03-23,4627.74,BRL,1
526014,38,2025-04-09,4264.93,USD,1
526015,21,2025-04-22,4722.73,EUR,1
526016,97,2025-03-28,4333.75,BRL,1
526017,60,2025-04-22,3473.03,USD,1
526018,41,2025-04-11,4265.96,EUR,1
526019,83,2025-04-13,4890.74,EUR,1
526020,91,2025-04-14,1831.8,EUR,1
526021,79,2025-03-30,2587.81,EUR,1
526022,21,2025-04-14,792.28,USD,1
526023,77,2025-04-06,3348.68,USD,1
526024,48,2025-04-03,2973.18,BRL,0
526025,43,2025-04-06,3013.64,USD,1
526026,80,2025-04-17,684.99,USD,1
526027,60,2025-04-02,3895.73,USD,1
526028,93,2025-04-05,1886.97,EUR,1
526029,55,2025-04-14,276.81,EUR,1
526030,25,2025-04-15,2201.67,EUR,1
526031,2,2025-03-30,2866.85,USD,1
526032,91,2025-03-23,4177.01,USD,1
526033,89,2025-04-01,4638.47,EUR,1
526034,27,2025-04-19,3330.4,EUR,1
526035,1,2025-04-15,2286.63,BRL,0
526036,91,2025-03-27,1855.55,USD,1
526037,30,2025-03-31,1604.19,BRL,0
526038,10,2025-04-22,322.17,USD,1
526039,71,2025-04-21,3306.08,BRL,1
526040,85,2025-04-07,979.42,USD,1
526041,4,2025-04-20,1409.38,USD,1
526042,53,2025-03-29,2046.76,BRL,1
526043,19,2025-03-29,71.26,BRL,1
526044,73,2025-04-21,1400.39,BRL,0
526045,89,2025-04-19,210.34,USD,1
526046,82,2025-04-17,250.19,USD,1
526047,65,2025-03-24,2583.51,USD,1
526048,78,2025-04-11,2157.68,BRL,0
526049,69,2025-04-18,367.6,USD,1
526050,60,2025-03-28,2099.1,USD,1
526051,69,2025-04-03,997.82,EUR,1
526052,74,2025-04-20,1589.79,BRL,1
526053,93,2025-03-29,2977.34,USD,1
526054,82,2025-03-25,548.46,EUR,1
526055,95,2025-04-13,2446.38,USD,1
526056,25,2025-03-25,4756.12,USD,1
526057,48,2025-04-13,4423.3,EUR,1
526058,19,2025-03-25,1974.52,USD,1
526059,14,2025-03-23,2298.81,EUR,1
526060,21,2025-03-30,466.35,BRL,1
526061,36,2025-04-02,2364.95,USD,1
526062,36,2025-04-16,741.06,BRL,0
526063,57,2025-04-03,827.38,USD,1
526064,15,2025-03-27,2728.97,USD,1
526065,63,2025-04-01,1194.22,BRL,0
526066,95,2025-04-07,1946.59,EUR,1
526067,76,2025-04-06,2053.53,USD,1
526068,4,2025-04-01,3909.87,USD,1
526069,52,2025-04-02,3271.01,EUR,1
526070,28,2025-04-12,3955.33,USD,1
526071,39,2025-03-29,167.82,USD,1
526072,73,2025-03-31,2691.16,BRL,0
526073,69,2025-03-24,3754.26,USD,1
526074,99,2025-04-13,1468.95,USD,1
526075,82,2025-04-15,1127.35,EUR,1
526076,47,2025-03-29,1702.99,USD,1
526077,45,2025-04-06,777.84,BRL,1
526078,46,2025-03-29,2994.09,EUR,1
526079,14,2025-04-19,3201.53,USD,1
526080,79,2025-03-27,4539.92,EUR,1
526081,79,2025-03-26,3284.06,USD,1
526082,17,2025-03-27,714.01,EUR,1
526083,63,2025-03-23,4980.86,BRL,1
526084,27,2025-04-03,372.79,USD,1
526085,46,2025-04-09,1943.43,USD,1
526086,28,2025-03-23,4426.17,EUR,1
526087,70,2025-03-28,84.77,EUR,1
526088,41,2025-04-08,3592.52,USD,1
526089,92,2025-04-21,4419.11,EUR,1
526090,87,2025-04-03,1512.35,USD,1
526091,86,2025-04-01,3373.45,EUR,1
526092,76,2025-04-15,2532.25,BRL,0
526093,1,2025-03-23,1885.84,USD,1
526094,23,2025-04-16,1770.91,BRL,0
526095,72,2025-04-03,2460.14,USD,1
526096,52,2025-03-27,3903.4,USD,1
526097,63,2025-04-11,1030.5,EUR,1
526098,51,2025-04-10,2030.95,USD,1
526099,5,2025-04-12,1753.85,BRL,1
526100,42,2025-03-30,1825.89,USD,1
526101,28,2025-04-09,4429.28,USD,1
526102,68,2025-04-12,1941.22,EUR,1
526103,19,2025-04-11,1629.66,BRL,0
526104,63,2025-03-28,3365.33,EUR,1
526105,90,2025-03-25,1310.89,USD,1
526106,7,2025-04-02,3731.91,BRL,1
526107,72,2025-03-23,437.37,USD,1
526108,47,2025-04-02,4266.05,USD,1
526109,48,2025-03-23,3035.74,EUR,1
526110,74,2025-04-10,1352.52,EUR,1
526111,99,2025-04-22,87.72,EUR,1
526112,39,2025-04-07,3700.63,USD,1
526113,33,2025-03-28,4458.83,EUR,1
526114,73,2025-03-25,3689.0,BRL,1
526115,55,2025-03-25,3224.64,EUR,1
526116,90,2025-03-29,1556.89,EUR,1
526117,60,2025-03-27,2689.79,EUR,1
526118,26,2025-03-24,151.95,BRL,0
526119,80,2025-03-26,3638.39,USD,1
526120,99,2025-03-28,1292.12,USD,1
526121,57,2025-04-15,1174.61,EUR,1
526122,29,2025-04-01,3103.05,USD,1
526123,50,2025-04-04,4848.9,USD,1
526124,31,2025-04-22,516.72,EUR,1
526125,85,2025-03-31,749.28,BRL,0
526126,66,2025-04-06,4400.9,EUR,1
526127,69,2025-04-19,3220.7,BRL,1
526128,44,2025-04-14,554.73,BRL,0
526129,5,2025-04-18,4480.9,BRL,1
526130,31,2025-04-05,1012.19,BRL,1
526131,32,2025-04-10,2384.44,BRL,0
526132,62,2025-04-13,212.72,USD,1
526133,11,2025-04-12,4590.65,USD,1
526134,35,2025-04-18,2377.38,BRL,0
526135,31,2025-04-13,475.87,BRL,1
526136,1,2025-03-24,3334.02,USD,1
526137,73,2025-04-03,1564.42,USD,1
526138,68,2025-03-26,301.54,BRL,0
526139,65,2025-04-11,579.11,EUR,1
526140,35,2025-04-14,1479.31,USD,1
526141,1,2025-04-17,3283.3,BRL,1
526142,97,2025-03-29,4128.82,BRL,1
526143,65,2025-04-21,1319.74,EUR,1
526144,64,2025-04-14,1393.66,USD,1
526145,99,2025-04-18,2531.48,USD,1
526146,52,2025-04-18,4364.11,EUR,1
526147,70,2025-04-16,2950.6,USD,1
526148,39,2025-04-01,2084.48,USD,1
526149,4,2025-04-11,2553.93,EUR,1
526150,60,2025-04-08,1963.7,BRL,0
526151,57,2025-04-04,732.94,EUR,1
526152,12,2025-04-05,1793.39,EUR,1
526153,57,2025-04-04,2643.72,BRL,0
526154,30,2025-04-13,2328.9,BRL,1
526155,19,2025-04-09,2594.39,BRL,0
526156,26,2025-04-04,2855.99,EUR,1
526157,73,2025-04-16,1026.73,USD,1
526158,25,2025-04-14,3294.41,EUR,1
526159,64,2025-04-13,3937.76,BRL,1
526160,95,2025-04-09,4802.16,USD,1
526161,43,2025-04-20,3743.23,BRL,1
526162,47,2025-04-01,1125.53,USD,1
526163,4,2025-04-18,1106.05,BRL,0
526164,0,2025-04-16,2257.15,BRL,0
526165,10,2025-04-15,266.49,USD,1
526166,97,2025-04-14,2297.08,EUR,1
526167,93,2025-04-12,1469.6,USD,1
526168,33,2025-03-25,3756.43,USD,1
526169,11,2025-04-13,1652.09,BRL,1
526170,17,2025-03-31,2464.11,USD,1
526171,91,2025-04-16,1069.38,BRL,0
526172,61,2025-04-22,4392.89,USD,1
526173,10,2025-04-18,677.07,USD,1
526174,87,2025-03-29,206.65,EUR,1
526175,47,2025-04-05,999.09,BRL,1
526176,46,2025-03-24,3263.83,BRL,1
526177,59,2025-03-25,4136.2,EUR,1
526178,93,2025-04-20,4698.07,BRL,1
526179,81,2025-03-26,2625.2,BRL,0
526180,41,2025-04-15,2109.0,EUR,1
526181,68,2025-03-28,4589.6,EUR,1
526182,40,2025-04-06,550.01,EUR,1
526183,27,2025-04-06,2332.42,EUR,1
526184,60,2025-04-04,1778.98,EUR,1
526185,91,2025-04-08,2031.74,USD,1
526186,69,2025-04-01,2934.41,BRL,0
526187,76,2025-03-26,3882.72,USD,1
526188,35,2025-03-31,3677.4,BRL,1
526189,91,2025-04-18,3549.75,USD,1
526190,32,2025-04-12,2656.23,USD,1
526191,45,2025-04-18,55.86,EUR,1
526192,44,2025-04-18,2151.46,USD,1
526193,28,2025-04-02,2348.02,EUR,1
526194,29,2025-04-15,443.87,BRL,0
526195,74,2025-04-19,1349.33,EUR,1
526196,3,2025-03-31,2489.76,BRL,0
526197,57,2025-04-03,1198.78,USD,1
526198,89,2025-04-01,3502.22,EUR,1
526199,81,2025-04-18,3810.76,BRL,1
526200,39,2025-03-23,1249.46,EUR,1
526201,60,2025-04-19,4608.42,BRL,1
526202,11,2025-03-28,2875.55,EUR,1
526203,5,2025-03-26,3819.04,EUR,1
526204,56,2025-03-28,2317.14,USD,1
526205,33,2025-04-17,3166.68,BRL,1
526206,7,2025-04-10,500.01,USD,1
526207,6,2025-04-07,3588.48,EUR,1
526208,63,2025-03-26,2705.13,EUR,1
526209,14,2025-04-02,4144.26,EUR,1
526210,91,2025-04-02,1668.32,USD,1
526211,50,2025-04-13,344.68,BRL,1
526212,68,2025-04-20,2479.1,BRL,1
526213,8,2025-04-19,4880.99,EUR,1
526214,22,2025-04-04,3730.49,EUR,1
526215,45,2025-04-19,3351.55,EUR,1
526216,85,2025-03-25,3413.03,EUR,1
526217,88,2025-04-14,1003.4,EUR,1
526218,71,2025-04-17,733.4,BRL,0
526219,47,2025-04-05,4419.84,USD,1
526220,82,2025-03-23,507.28,BRL,1
526221,75,2025-04-17,4199.42,EUR,1
526222,88,2025-04-13,841.61,EUR,1
526223,68,2025-04-19,3137.62,BRL,1
526224,87,2025-03-23,2358.64,EUR,1
526225,79,2025-04-04,2829.74,BRL,0
526226,48,2025-04-01,2775.74,USD,1
526227,78,2025-03-31,1506.71,EUR,1
526228,91,2025-04-04,1503.45,USD,1
526229,78,2025-04-08,867.43,BRL,0
526230,1,2025-04-16,4981.09,BRL,1
526231,72,2025-04-03,878.36,USD,1
526232,72,2025-04-02,2247.3,BRL,0
526233,27,2025-04-21,885.93,USD,1
526234,68,2025-04-20,1861.27,USD,1
526235,77,2025-04-04,3975.68,USD,1
526236,54,2025-03-30,1026.73,BRL,1
526237,40,2025-03-25,3461.62,EUR,1
526238,52,2025-04-17,789.89,EUR,1
526239,62,2025-04-02,4819.33,BRL,1
526240,62,2025-04-02,3912.44,BRL,1
526241,74,2025-03-23,4732.84,BRL,1
526242,2,2025-04-07,72.46,EUR,1
526243,99,2025-04-01,3503.55,USD,1
526244,95,2025-04-12,2586.09,BRL,1
526245,66,2025-04-16,484.48,EUR,1
526246,15,2025-04-08,2730.15,USD,1
526247,74,2025-04-20,1585.36,USD,1
526248,53,2025-04-02,3369.69,USD,1
526249,10,2025-04-01,2836.71,EUR,1
526250,71,2025-03-26,4063.51,USD,1
526251,82,2025-04-04,2473.0,EUR,1
526252,85,2025-03-29,3628.09,EUR,1
526253,36,2025-03-31,1289.07,EUR,1
526254,45,2025-04-11,760.77,BRL,0
526255,39,2025-04-03,2088.13,USD,1
526256,24,2025-04-06,915.96,USD,1
526257,58,2025-04-03,2133.74,USD,1
526258,12,2025-04-01,4674.2,BRL,1
526259,91,2025-04-07,178.41,EUR,1
526260,55,2025-04-07,4224.96,USD,1
526261,94,2025-03-26,4308.87,EUR,1
526262,76,2025-04-18,150.78,EUR,1
526263,27,2025-04-16,3588.87,USD,1
526264,51,2025-03-28,3776.14,EUR,1
526265,30,2025-04-09,2210.63,EUR,1
526266,66,2025-03-28,914.04,USD,1
526267,38,2025-04-06,323.31,BRL,1
526268,58,2025-04-12,1761.3,EUR,1
526269,23,2025-03-26,2193.18,EUR,1
526270,46,2025-04-09,290.56,BRL,0
526271,36,2025-04-20,81.81,BRL,1
526272,20,2025-04-20,1185.87,USD,1
526273,28,2025-04-04,675.32,USD,1
526274,82,2025-04-08,4203.33,EUR,1
526275,81,2025-03-26,4941.46,EUR,1
526276,0,2025-04-08,770.55,USD,1
526277,98,2025-03-27,1946.2,USD,1
526278,28,2025-03-27,2906.51,BRL,0
526279,17,2025-04-10,841.46,USD,1
526280,35,2025-04-21,1960.83,EUR,1
526281,57,2025-03-23,4589.68,EUR,1
526282,68,2025-04-05,3106.56,EUR,1
526283,35,2025-03-29,589.58,EUR,1
526284,57,2025-04-16,1697.44,USD,1
526285,44,2025-04-17,3483.48,BRL,1
526286,1,2025-04-10,1204.17,EUR,1
526287,48,2025-04-11,863.21,BRL,0
526288,72,2025-04-13,2695.67,USD,1
526289,60,2025-04-07,795.75,EUR,1
526290,2,2025-04-02,3534.61,EUR,1
526291,37,2025-03-28,77.74,EUR,1
526292,13,2025-03-30,4348.4,EUR,1
526293,96,2025-04-13,3693.06,EUR,1
526294,87,2025-03-26,453.15,USD,1
526295,9,2025-03-24,39.61,EUR,1
526296,79,2025-04-16,124.43,BRL,0
526297,1,2025-04-06,3898.82,EUR,1
526298,8,2025-03-30,4584.92,EUR,1
526299,14,2025-04-06,3166.95,BRL,1
526300,22,2025-04-05,4442.81,USD,1
526301,84,2025-04-19,4095.74,EUR,1
526302,31,2025-04-19,4487.46,USD,1
526303,41,2025-04-13,3105.5,USD,1
526304,38,2025-03-30,2528.78,EUR,1
526305,62,2025-04-16,2726.76,BRL,0
526306,11,2025-04-14,892.11,USD,1
526307,26,2025-04-02,41.02,USD,1
526308,8,2025-04-02,805.42,EUR,1
526309,54,2025-04-15,796.43,USD,1
526310,56,2025-04-04,970.09,USD,1
526311,79,2025-04-21,1909.02,USD,1
526312,96,2025-04-01,4036.42,USD,1
526313,34,2025-04-18,1931.51,EUR,1
526314,29,2025-04-07,524.47,BRL,0
526315,71,2025-04-19,3080.98,EUR,1
526316,21,2025-04-01,510.48,BRL,0
526317,95,2025-04-09,262.13,EUR,1
526318,96,2025-03-30,4583.04,BRL,1
526319,12,2025-04-12,580.32,BRL,1
526320,11,2025-04-07,664.72,BRL,0
526321,60,2025-04-15,1040.6,USD,1
526322,44,2025-03-28,3660.35,EUR,1
526323,72,2025-04-20,3288.53,BRL,1
526324,62,2025-04-11,3320.99,USD,1
526325,29,2025-03-27,4167.01,BRL,1
526326,79,2025-04-18,1331.41,BRL,0
526327,82,2025-04-17,3661.29,USD,1
526328,64,2025-03-24,2681.01,EUR,1
526329,31,2025-04-17,3353.13,EUR,1
526330,28,2025-03-28,1186.7,EUR,1
526331,53,2025-03-28,3365.46,EUR,1
526332,68,2025-04-07,4901.17,BRL,1
526333,99,2025-04-20,888.37,USD,1
526334,65,2025-03-24,3275.57,EUR,1
526335,83,2025-04-14,1988.1,USD,1
526336,7,2025-04-08,1407.39,USD,1
526337,69,2025-04-04,3347.1,BRL,1
526338,42,2025-04-08,41.74,USD,1
526339,24,2025-04-02,1048.58,EUR,1
526340,17,2025-04-13,2769.35,BRL,1
526341,24,2025-04-21,1673.45,USD,1
526342,78,2025-04-07,4608.1,USD,1
526343,71,2025-04-21,11.61,BRL,0
526344,31,2025-04-18,1834.99,USD,1
526345,22,2025-04-20,3349.21,BRL,1
526346,84,2025-04-13,2699.05,BRL,1
526347,71,2025-03-26,1039.88,EUR,1
526348,20,2025-04-05,1719.93,EUR,1
526349,93,2025-04-20,3840.0,EUR,1
526350,33,2025-03-23,1153.23,EUR,1
526351,14,2025-03-25,320.16,EUR,1
526352,22,2025-03-26,3187.81,BRL,1
526353,9,2025-03-24,2049.09,USD,1
526354,65,2025-04-04,3370.76,BRL,1
526355,9,2025-04-04,2010.04,EUR,1
526356,15,2025-04-14,3936.99,USD,1
526357,2,2025-04-14,4033.41,EUR,1
526358,59,2025-04-10,2635.36,BRL,0
526359,16,2025-04-12,3346.98,EUR,1
526360,80,2025-04-02,2689.63,USD,1
526361,12,2025-04-19,2637.71,EUR,1
526362,78,2025-04-15,527.15,EUR,1
526363,41,2025-03-27,3413.14,BRL,1
526364,74,2025-03-31,4037.4,EUR,1
526365,53,2025-03-26,3570.11,BRL,1
526366,10,2025-03-28,1926.94,USD,1
526367,16,2025-03-25,1813.81,EUR,1
526368,78,2025-04-21,4253.38,USD,1
526369,87,2025-04-08,123.05,EUR,1
526370,6,2025-04-18,167.46,EUR,1
526371,33,2025-04-11,4241.08,BRL,1
526372,54,2025-03-24,1800.45,BRL,0
526373,85,2025-03-28,410.24,BRL,0
526374,71,2025-03-27,2210.1,USD,1
526375,46,2025-04-03,3622.77,BRL,1
526376,34,2025-04-20,2331.27,USD,1
526377,37,2025-04-10,3222.89,EUR,1
526378,94,2025-04-01,4167.78,USD,1
526379,1,2025-04-13,4222.35,EUR,1
526380,46,2025-04-11,1189.23,EUR,1
526381,4,2025-04-10,415.56,USD,1
526382,58,2025-04-02,2943.28,EUR,1
526383,81,2025-04-09,3779.22,BRL,1
526384,33,2025-04-07,4816.38,USD,1
526385,97,2025-04-22,2064.91,BRL,0
526386,40,2025-03-23,777.31,USD,1
526387,87,2025-04-06,3337.58,BRL,1
526388,77,2025-03-29,3466.11,EUR,1
526389,12,2025-03-30,314.62,BRL,1
526390,20,2025-04-07,274.81,USD,1
